,bsz,clip,epoch,gnorm,loss,lr,nll_loss,num_updates,oom,ppl,train_wall,ups,wall,wpb,wps
36,456.0,3%,37.0,0.06,1.616,0.5,0.171,1184.0,0.0,1.13,562.0,1.8,652.0,6186.0,11445.0
37,456.0,9%,38.0,0.062,1.614,0.5,0.169,1216.0,0.0,1.12,577.0,1.8,669.0,6186.0,11557.0
38,456.0,16%,39.0,0.068,1.615,0.5,0.172,1248.0,0.0,1.13,592.0,1.8,687.0,6186.0,11548.0
39,456.0,9%,40.0,0.058,1.61,0.5,0.17,1280.0,0.0,1.13,607.0,1.8,704.0,6186.0,11499.0
40,456.0,0%,41.0,0.046,1.606,0.5,0.167,1312.0,0.0,1.12,622.0,1.8,722.0,6186.0,11478.0
41,456.0,0%,42.0,0.045,1.604,0.5,0.165,1344.0,0.0,1.12,637.0,1.8,739.0,6186.0,11382.0
42,456.0,3%,43.0,0.047,1.604,0.5,0.167,1376.0,0.0,1.12,652.0,1.8,757.0,6186.0,11534.0
43,456.0,0%,44.0,0.037,1.6,0.5,0.165,1408.0,0.0,1.12,668.0,1.8,774.0,6186.0,11326.0
44,456.0,0%,45.0,0.04,1.6,0.5,0.164,1440.0,0.0,1.12,683.0,1.8,792.0,6186.0,11442.0
45,456.0,0%,46.0,0.034,1.598,0.5,0.164,1472.0,0.0,1.12,698.0,1.8,809.0,6186.0,11376.0
46,456.0,0%,47.0,0.034,1.597,0.5,0.164,1504.0,0.0,1.12,713.0,1.8,827.0,6186.0,11466.0
47,456.0,0%,48.0,0.034,1.598,0.5,0.164,1536.0,0.0,1.12,728.0,1.8,844.0,6186.0,11432.0
48,456.0,0%,49.0,0.031,1.597,0.5,0.163,1568.0,0.0,1.12,743.0,1.8,862.0,6186.0,11457.0
