,bsz,clip,epoch,gnorm,loss,lr,nll_loss,num_updates,oom,ppl,train_wall,ups,wall,wpb,wps
47,224.0,0%,48.0,0.534,1.87,0.00019806,0.467,1584.0,0.0,1.38,853.0,1.6,1006.0,3008.0,5167.0
48,224.0,0%,49.0,0.637,1.877,0.000202185,0.476,1617.0,0.0,1.39,871.0,1.6,1027.0,3008.0,5158.0
49,224.0,0%,50.0,0.882,1.927,0.000206309,0.534,1650.0,0.0,1.45,888.0,1.6,1048.0,3008.0,5204.0
50,224.0,0%,51.0,0.719,1.89,0.000210433,0.484,1683.0,0.0,1.4,906.0,1.2,1074.0,3008.0,5220.0
51,224.0,0%,52.0,0.411,1.829,0.000214557,0.422,1716.0,0.0,1.34,924.0,1.6,1095.0,3008.0,5179.0
52,224.0,0%,53.0,0.303,1.799,0.000218681,0.393,1749.0,0.0,1.31,942.0,1.6,1116.0,3008.0,5155.0
53,224.0,0%,54.0,0.51,1.806,0.000222805,0.404,1782.0,0.0,1.32,960.0,1.6,1137.0,3008.0,5146.0
54,224.0,0%,55.0,0.48,1.809,0.00022693,0.404,1815.0,0.0,1.32,977.0,1.6,1158.0,3008.0,5166.0
55,224.0,0%,56.0,2.018,2.034,0.000231054,0.658,1848.0,0.0,1.58,995.0,1.6,1179.0,3008.0,5101.0
56,224.0,0%,57.0,0.826,1.887,0.000235178,0.473,1881.0,0.0,1.39,1013.0,1.6,1200.0,3008.0,5164.0
57,224.0,0%,58.0,0.288,1.784,0.000239302,0.37,1914.0,0.0,1.29,1031.0,1.6,1221.0,3008.0,5154.0
58,224.0,0%,59.0,0.239,1.763,0.000243426,0.355,1947.0,0.0,1.28,1048.0,1.6,1242.0,3008.0,5147.0
59,224.0,0%,60.0,0.312,1.759,0.000247551,0.354,1980.0,0.0,1.28,1066.0,1.6,1263.0,3008.0,5163.0
60,224.0,0%,61.0,1.012,1.837,0.000251675,0.437,2013.0,0.0,1.35,1084.0,1.6,1284.0,3008.0,5195.0
61,224.0,0%,62.0,0.855,1.864,0.000255799,0.454,2046.0,0.0,1.37,1102.0,1.6,1305.0,3008.0,5123.0
62,224.0,0%,63.0,0.478,1.776,0.000259923,0.361,2079.0,0.0,1.28,1119.0,1.6,1326.0,3008.0,5111.0
63,224.0,0%,64.0,0.459,1.76,0.000264047,0.351,2112.0,0.0,1.28,1137.0,1.6,1347.0,3008.0,5106.0
64,224.0,0%,65.0,0.598,1.765,0.000268171,0.353,2145.0,0.0,1.28,1155.0,1.6,1368.0,3008.0,5145.0
65,224.0,0%,66.0,0.709,1.77,0.000272296,0.36,2178.0,0.0,1.28,1173.0,1.6,1389.0,3008.0,5157.0
66,224.0,0%,67.0,0.914,1.796,0.00027642,0.387,2211.0,0.0,1.31,1191.0,1.6,1410.0,3008.0,5220.0
67,224.0,0%,68.0,0.656,1.77,0.000280544,0.359,2244.0,0.0,1.28,1208.0,1.6,1431.0,3008.0,5118.0
68,224.0,0%,69.0,0.364,1.728,0.000284668,0.312,2277.0,0.0,1.24,1226.0,1.6,1452.0,3008.0,5189.0
69,224.0,0%,70.0,0.307,1.705,0.000288792,0.289,2310.0,0.0,1.22,1244.0,1.6,1473.0,3008.0,5188.0
70,224.0,0%,71.0,0.324,1.698,0.000292916,0.283,2343.0,0.0,1.22,1262.0,1.6,1494.0,3008.0,5182.0
71,224.0,0%,72.0,0.415,1.696,0.000297041,0.284,2376.0,0.0,1.22,1280.0,1.6,1515.0,3008.0,5154.0
72,224.0,0%,73.0,0.51,1.708,0.000301165,0.294,2409.0,0.0,1.23,1297.0,1.6,1536.0,3008.0,5158.0
73,224.0,0%,74.0,0.542,1.697,0.000305289,0.285,2442.0,0.0,1.22,1315.0,1.6,1557.0,3008.0,5120.0
74,224.0,0%,75.0,0.799,1.737,0.000309413,0.33,2475.0,0.0,1.26,1333.0,1.6,1578.0,3008.0,5099.0
75,224.0,0%,76.0,0.637,1.731,0.000313537,0.315,2508.0,0.0,1.24,1351.0,1.6,1599.0,3008.0,5190.0
76,224.0,0%,77.0,0.834,1.737,0.000317661,0.322,2541.0,0.0,1.25,1369.0,1.6,1620.0,3008.0,5094.0
77,224.0,0%,78.0,0.467,1.685,0.000321786,0.261,2574.0,0.0,1.2,1386.0,1.6,1641.0,3008.0,5115.0
78,224.0,0%,79.0,0.22,1.65,0.00032591,0.23,2607.0,0.0,1.17,1404.0,1.6,1662.0,3008.0,5096.0
79,224.0,0%,80.0,0.27,1.637,0.000330034,0.218,2640.0,0.0,1.16,1422.0,1.6,1683.0,3008.0,5147.0
80,224.0,0%,81.0,0.219,1.631,0.000334158,0.216,2673.0,0.0,1.16,1440.0,1.6,1704.0,3008.0,5155.0
81,224.0,0%,82.0,0.391,1.64,0.000338282,0.228,2706.0,0.0,1.17,1458.0,1.6,1725.0,3008.0,5136.0
82,224.0,0%,83.0,1.373,1.776,0.000342407,0.372,2739.0,0.0,1.29,1475.0,1.6,1746.0,3008.0,5163.0
83,224.0,0%,84.0,0.626,1.692,0.000346531,0.271,2772.0,0.0,1.21,1493.0,1.6,1767.0,3008.0,5143.0
84,224.0,0%,85.0,0.475,1.661,0.000350655,0.234,2805.0,0.0,1.18,1511.0,1.6,1788.0,3008.0,5099.0
85,224.0,0%,86.0,0.178,1.617,0.000354779,0.197,2838.0,0.0,1.15,1529.0,1.6,1809.0,3008.0,5180.0
86,224.0,0%,87.0,0.162,1.609,0.000358903,0.193,2871.0,0.0,1.14,1547.0,1.6,1830.0,3008.0,5144.0
87,224.0,0%,88.0,0.448,1.623,0.000363027,0.208,2904.0,0.0,1.16,1564.0,1.6,1851.0,3008.0,5096.0
88,224.0,0%,89.0,0.371,1.634,0.000367152,0.214,2937.0,0.0,1.16,1582.0,1.6,1872.0,3008.0,5113.0
89,224.0,0%,90.0,0.758,1.664,0.000371276,0.25,2970.0,0.0,1.19,1600.0,1.6,1893.0,3008.0,5217.0
