,bsz,clip,epoch,gnorm,loss,lr,nll_loss,num_updates,oom,ppl,train_wall,ups,wall,wpb,wps
46,243.0,0%,47.0,0.436,1.85,0.00035253,0.414,2820.0,0.0,1.33,1578.0,1.6,1722.0,3299.0,5438.0
47,243.0,0%,48.0,0.51,1.872,0.000360028,0.445,2880.0,0.0,1.36,1612.0,1.6,1759.0,3299.0,5410.0
48,243.0,0%,49.0,0.426,1.853,0.000367527,0.422,2940.0,0.0,1.34,1645.0,1.6,1796.0,3299.0,5438.0
49,243.0,0%,50.0,0.915,1.894,0.000375025,0.469,3000.0,0.0,1.38,1679.0,1.6,1832.0,3299.0,5456.0
50,243.0,0%,51.0,0.777,1.932,0.000382524,0.507,3060.0,0.0,1.42,1712.0,1.4,1876.0,3299.0,5442.0
51,243.0,0%,52.0,0.411,1.821,0.000390022,0.385,3120.0,0.0,1.31,1746.0,1.6,1912.0,3299.0,5411.0
52,243.0,0%,53.0,0.461,1.797,0.000397521,0.363,3180.0,0.0,1.29,1779.0,1.6,1949.0,3299.0,5418.0
53,243.0,0%,54.0,0.846,1.868,0.000405019,0.444,3240.0,0.0,1.36,1813.0,1.6,1986.0,3299.0,5411.0
54,243.0,0%,55.0,0.632,1.827,0.000412518,0.39,3300.0,0.0,1.31,1847.0,1.6,2022.0,3299.0,5450.0
55,243.0,0%,56.0,0.739,1.82,0.000420016,0.383,3360.0,0.0,1.3,1880.0,1.6,2059.0,3299.0,5441.0
56,243.0,0%,57.0,0.605,1.782,0.000427515,0.346,3420.0,0.0,1.27,1914.0,1.6,2095.0,3299.0,5442.0
57,243.0,0%,58.0,0.826,1.818,0.000435013,0.384,3480.0,0.0,1.3,1947.0,1.6,2132.0,3299.0,5403.0
58,243.0,0%,59.0,0.66,1.808,0.000442512,0.372,3540.0,0.0,1.29,1981.0,1.6,2169.0,3299.0,5456.0
59,243.0,0%,60.0,1.006,1.846,0.00045001,0.416,3600.0,0.0,1.33,2014.0,1.6,2205.0,3299.0,5439.0
60,243.0,0%,61.0,0.692,1.812,0.000457509,0.374,3660.0,0.0,1.3,2048.0,1.6,2242.0,3299.0,5402.0
61,243.0,0%,62.0,0.42,1.754,0.000465007,0.317,3720.0,0.0,1.25,2082.0,1.6,2279.0,3299.0,5406.0
62,243.0,0%,63.0,0.938,1.829,0.000472506,0.401,3780.0,0.0,1.32,2115.0,1.6,2315.0,3299.0,5427.0
63,243.0,0%,64.0,0.441,1.766,0.000480004,0.326,3840.0,0.0,1.25,2149.0,1.6,2352.0,3299.0,5410.0
64,243.0,0%,65.0,0.306,1.73,0.000487503,0.293,3900.0,0.0,1.23,2182.0,1.6,2388.0,3299.0,5465.0
65,243.0,0%,66.0,0.777,1.822,0.000495001,0.395,3960.0,0.0,1.32,2216.0,1.6,2425.0,3299.0,5407.0
66,243.0,0%,67.0,1.174,1.848,0.000498755,0.424,4020.0,0.0,1.34,2249.0,1.6,2462.0,3299.0,5443.0
67,243.0,0%,68.0,1.067,1.792,0.000495074,0.358,4080.0,0.0,1.28,2283.0,1.6,2498.0,3299.0,5445.0
68,243.0,0%,69.0,0.573,1.764,0.000491473,0.327,4140.0,0.0,1.25,2317.0,1.6,2535.0,3299.0,5417.0
69,243.0,0%,70.0,0.621,1.744,0.00048795,0.31,4200.0,0.0,1.24,2350.0,1.6,2572.0,3299.0,5422.0
70,243.0,0%,71.0,0.554,1.737,0.000484502,0.302,4260.0,0.0,1.23,2384.0,1.6,2608.0,3299.0,5435.0
71,243.0,0%,72.0,0.673,1.769,0.000481125,0.337,4320.0,0.0,1.26,2417.0,1.6,2645.0,3299.0,5427.0
72,243.0,2%,73.0,1.93,1.736,0.000477818,0.305,4380.0,0.0,1.24,2451.0,1.6,2682.0,3299.0,5407.0
73,243.0,0%,74.0,0.909,1.767,0.000474579,0.337,4440.0,0.0,1.26,2484.0,1.6,2718.0,3299.0,5403.0
74,243.0,0%,75.0,0.893,1.774,0.000471405,0.35,4500.0,0.0,1.27,2518.0,1.6,2755.0,3299.0,5420.0
75,243.0,0%,76.0,0.741,1.789,0.000468293,0.36,4560.0,0.0,1.28,2552.0,1.6,2792.0,3299.0,5449.0
76,243.0,0%,77.0,0.414,1.706,0.000465242,0.271,4620.0,0.0,1.21,2585.0,1.6,2828.0,3299.0,5424.0
77,243.0,0%,78.0,0.437,1.709,0.00046225,0.28,4680.0,0.0,1.21,2619.0,1.6,2865.0,3299.0,5441.0
78,243.0,0%,79.0,0.531,1.725,0.000459315,0.298,4740.0,0.0,1.23,2652.0,1.6,2901.0,3299.0,5456.0
79,243.0,0%,80.0,0.602,1.721,0.000456435,0.291,4800.0,0.0,1.22,2686.0,1.6,2938.0,3299.0,5471.0
80,243.0,0%,81.0,0.737,1.733,0.000453609,0.307,4860.0,0.0,1.24,2719.0,1.6,2974.0,3299.0,5415.0
81,243.0,0%,82.0,0.355,1.708,0.000450835,0.279,4920.0,0.0,1.21,2753.0,1.6,3011.0,3299.0,5472.0
82,243.0,0%,83.0,0.572,1.712,0.000448111,0.284,4980.0,0.0,1.22,2787.0,1.6,3048.0,3299.0,5413.0
83,243.0,0%,84.0,1.132,1.743,0.000445435,0.319,5040.0,0.0,1.25,2820.0,1.6,3084.0,3299.0,5470.0
84,243.0,0%,85.0,0.517,1.705,0.000442807,0.279,5100.0,0.0,1.21,2854.0,1.6,3121.0,3299.0,5410.0
85,243.0,0%,86.0,0.25,1.692,0.000440225,0.262,5160.0,0.0,1.2,2887.0,1.6,3157.0,3299.0,5446.0
86,243.0,0%,87.0,0.573,1.726,0.000437688,0.303,5220.0,0.0,1.23,2921.0,1.6,3194.0,3299.0,5420.0
87,243.0,0%,88.0,0.383,1.698,0.000435194,0.271,5280.0,0.0,1.21,2954.0,1.6,3231.0,3299.0,5453.0
88,243.0,0%,89.0,0.209,1.676,0.000432742,0.25,5340.0,0.0,1.19,2988.0,1.6,3267.0,3299.0,5410.0
89,243.0,0%,90.0,0.47,1.69,0.000430331,0.267,5400.0,0.0,1.2,3021.0,1.6,3304.0,3299.0,5460.0
90,243.0,0%,91.0,0.63,1.725,0.00042796,0.306,5460.0,0.0,1.24,3055.0,1.6,3340.0,3299.0,5457.0
91,243.0,0%,92.0,0.836,1.706,0.000425628,0.282,5520.0,0.0,1.22,3088.0,1.6,3377.0,3299.0,5446.0
92,243.0,0%,93.0,0.744,1.724,0.000423334,0.303,5580.0,0.0,1.23,3122.0,1.6,3413.0,3299.0,5442.0
